,device,dataset,exp_type,lp_model,attack_method,attack_goal,attack_rate,outputs,seed,datasetsDir,best_test_result,best_val_result
2731,cuda:0,CiteSeer,poisoning,node2vec,clga,integrity,0.1,outputs,6,datasets,[0.74314603 0.73902309 0.52469814 0.91834772 0.66783094],[0.76200768 0.75413454 0.54646015 0.9320755  0.68898189]
2732,cuda:0,Cora,poisoning,node2vec,dice,integrity,0.05,outputs,5,datasets,[0.81243662 0.75070953 0.56575215 0.8978979  0.69413817],[0.83680841 0.78937197 0.62795275 0.91666669 0.74532712]
2733,cuda:0,PubMed,poisoning,node2vec,minmax,availability,0.2,outputs,2,datasets,[0.78351902 0.73799998 0.56933331 0.85915494 0.6848436 ],[0.78306176 0.73514003 0.56220233 0.85947287 0.67975813]
2734,cuda:0,Cora,poisoning,vgnae,minmax,integrity,0.15,outputs,3,datasets,[0.92871732 0.75070956 0.96310312 0.67596282 0.79438158],[0.94829222 0.74577114 0.97489542 0.65680056 0.78484211]
2735,cuda:0,Cora,poisoning,node2vec,minmax,integrity,0.2,outputs,7,datasets,[0.79459565 0.72746629 0.52790916 0.87874013 0.65957439],[0.84178096 0.78189099 0.6131078  0.8923077  0.72681707]
2736,cuda:0,PubMed,poisoning,gat,random,integrity,0.2,outputs,6,datasets,[0.88154585 0.803801   0.77994585 0.8190217  0.79900628],[0.88369496 0.8076489  0.78632671 0.82135284 0.80345821]
2737,cuda:0,CiteSeer,poisoning,gca,aalp,integrity,0.15,outputs,6,datasets,[0.75182205 0.73778147 0.65971458 0.78204292 0.71568918],[0.85440287 0.77777779 0.74725276 0.79625291 0.77097505]
2738,cuda:0,CiteSeer,poisoning,gca,metattack,availability,0.1,outputs,2,datasets,[0.86036358 0.77866399 0.68494517 0.8429448  0.75577557],[0.863632   0.77950001 0.68400002 0.84548825 0.75621885]
2739,cuda:0,CiteSeer,poisoning,deepwalk,metattack,integrity,0.1,outputs,7,datasets,[0.73643756 0.72502744 0.48737651 0.92887032 0.63930887],[0.78674556 0.75659347 0.55384618 0.93160814 0.69469333]
2740,cuda:0,PubMed,poisoning,vgnae,aalp,integrity,0.15,outputs,10,datasets,[0.92290884 0.76471915 0.98217911 0.68448357 0.80674449],[0.96724508 0.76613267 0.98465705 0.68519391 0.80807333]
2741,cuda:0,Cora,poisoning,gca,minmax,availability,0.05,outputs,2,datasets,[0.90929708 0.83195591 0.78879708 0.8633166  0.82437623],[0.90975583 0.83777577 0.79963237 0.86567163 0.83134264]
2742,cuda:0,PubMed,poisoning,vgnae,minmax,availability,0.2,outputs,4,datasets,[0.91325328 0.74995238 0.93438095 0.68259932 0.78888755],[0.91189881 0.7488093  0.9325586  0.68194483 0.78780076]
2743,cuda:0,Cora,poisoning,deepwalk,minmax,availability,0.2,outputs,5,datasets,[0.81872359 0.75022584 0.56187898 0.90144926 0.69226485],[0.81445935 0.74909586 0.55696201 0.9045521  0.68942362]
2744,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.15,outputs,10,datasets,[0.74389129 0.72667402 0.51591659 0.89184064 0.65368563],[0.76219539 0.73571432 0.52087915 0.91329479 0.66340101]
2745,cuda:0,CiteSeer,clean,gca,noattack,integrity,0.05,outputs,8,datasets,[0.92974813 0.85345775 0.83095497 0.87011492 0.85008425],[0.93264582 0.85164839 0.83076924 0.86697251 0.84848481]
2746,cuda:0,Cora,poisoning,gcn,aalp,integrity,0.15,outputs,7,datasets,[0.82893518 0.78240305 0.70766318 0.8320356  0.76482618],[0.87829503 0.82163185 0.76660341 0.86140722 0.81124496]
2747,cuda:0,PubMed,poisoning,gca,clga,availability,0.05,outputs,5,datasets,[0.91576548 0.84552562 0.85563344 0.83867902 0.84707141],[0.91213058 0.83971322 0.84408021 0.83677179 0.84041017]
2748,cuda:0,CiteSeer,poisoning,node2vec,metattack,availability,0.1,outputs,5,datasets,[0.74043025 0.72382855 0.49551347 0.91192663 0.64211887],[0.770332   0.73850006 0.52200001 0.92063493 0.66624123]
2749,cuda:0,PubMed,poisoning,node2vec,dice,availability,0.15,outputs,10,datasets,[0.74931639 0.72494644 0.54931802 0.84674197 0.66634762],[0.75184211 0.72705233 0.55029321 0.85121226 0.66844738]
2750,cuda:0,Cora,poisoning,node2vec,random,integrity,0.1,outputs,2,datasets,[0.82001729 0.75212866 0.5600757  0.90937018 0.6932084 ],[0.84592895 0.77371913 0.59582543 0.92488956 0.72475475]
2751,cuda:0,CiteSeer,poisoning,gca,pgd,availability,0.2,outputs,2,datasets,[0.91406173 0.83468121 0.78782111 0.86929137 0.82655352],[0.90989025 0.82333332 0.76190478 0.86862105 0.81177068]
2752,cuda:0,PubMed,poisoning,deepwalk,dice,integrity,0.2,outputs,5,datasets,[0.76941479 0.73164332 0.53406268 0.88298368 0.66556561],[0.76721776 0.74408782 0.53423238 0.86373168 0.66015065]
2753,cuda:0,PubMed,clean,gat,noattack,integrity,0.05,outputs,5,datasets,[0.93364263 0.86259305 0.86386192 0.8616752  0.86276716],[0.93600701 0.86552346 0.87274367 0.86032027 0.86648744]
2754,cuda:0,CiteSeer,poisoning,gcn,pgd,availability,0.2,outputs,5,datasets,[0.86218779 0.79186487 0.80399621 0.78495121 0.79435956],[0.84767166 0.78285712 0.80190474 0.77247709 0.78691584]
2755,cuda:0,CiteSeer,poisoning,gcn,pgd,availability,0.1,outputs,9,datasets,[0.84315253 0.75914633 0.83333331 0.72566372 0.7757805 ],[0.84688549 0.77749497 0.8574338  0.73924494 0.7939651 ]
2756,cuda:0,Cora,poisoning,gca,dice,integrity,0.1,outputs,2,datasets,[0.89675936 0.81267738 0.73888361 0.86681467 0.7977528 ],[0.90954459 0.83203506 0.76800001 0.87173665 0.81658691]
2757,cuda:0,Cora,poisoning,gca,nodeembeddingattack,integrity,0.15,outputs,7,datasets,[0.89826753 0.80463576 0.71428573 0.8718245  0.78523141],[0.91712402 0.83333331 0.7494145  0.86021507 0.80100125]
2758,cuda:0,CiteSeer,poisoning,gat,nodeembeddingattack,integrity,0.05,outputs,7,datasets,[0.84874434 0.5        1.         0.5        0.66666669],[0.85677656 0.47999999 1.         0.47999999 0.64864862]
2759,cuda:0,CiteSeer,poisoning,node2vec,clga,availability,0.05,outputs,7,datasets,[0.77673366 0.76783836 0.57922351 0.93007582 0.71387011],[0.77035961 0.75105047 0.5420168  0.93140793 0.68525898]
2760,cuda:0,CiteSeer,clean,gat,noattack,integrity,0.05,outputs,8,datasets,[0.87248666 0.78896821 0.81668496 0.77379096 0.79465955],[0.8702862  0.78516489 0.81538463 0.7689119  0.79146671]
2761,cuda:0,PubMed,poisoning,gcn,nodeembeddingattack,integrity,0.2,outputs,2,datasets,[0.92480694 0.85258287 0.84965032 0.85466301 0.85214931],[0.93409221 0.85767645 0.86644655 0.81392723 0.8393662 ]
2762,cuda:0,Cora,poisoning,gcn,minmax,availability,0.1,outputs,6,datasets,[0.88101631 0.81388378 0.80996311 0.81636447 0.81315118],[0.8878523  0.8197782  0.79852128 0.83397681 0.81586403]
2763,cuda:0,CiteSeer,poisoning,gat,metattack,integrity,0.1,outputs,3,datasets,[0.85674088 0.5        1.         0.5        0.66666669],[0.86025601 0.5        1.         0.5        0.66666669]
2764,cuda:0,CiteSeer,poisoning,gca,dice,integrity,0.15,outputs,9,datasets,[0.88521076 0.7996707  0.72667396 0.85089976 0.78389579],[0.89640454 0.80353081 0.73049647 0.84081632 0.7817837 ]
2765,cuda:0,Cora,poisoning,gcn,aalp,integrity,0.1,outputs,5,datasets,[0.83769598 0.77530748 0.68495744 0.83602774 0.75299013],[0.87633448 0.80929792 0.7381404  0.86061949 0.79468846]
2766,cuda:0,Cora,poisoning,node2vec,metattack,integrity,0.15,outputs,4,datasets,[0.81531055 0.74591911 0.54210031 0.91533548 0.68092692],[0.84783111 0.77197146 0.58935362 0.92814374 0.72093028]
2767,cuda:0,CiteSeer,poisoning,gat,viking,availability,0.2,outputs,1,datasets,[0.76875969 0.5        1.         0.5        0.66666669],[0.77671829 0.5        1.         0.5        0.66666669]
2768,cuda:0,PubMed,poisoning,gcn,clga,availability,0.1,outputs,6,datasets,[0.90263948 0.83021158 0.81795669 0.83850831 0.82810497],[0.90220554 0.83391827 0.82493806 0.84002525 0.83241332]
2769,cuda:0,Cora,poisoning,deepwalk,pgd,integrity,0.05,outputs,10,datasets,[0.84267921 0.78240305 0.62630087 0.91059148 0.74215245],[0.86241794 0.79551953 0.64750957 0.91723204 0.7591241 ]
2770,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.05,outputs,10,datasets,[0.955385   0.77962379 0.97105205 0.70220738 0.81503191],[0.95607207 0.78086976 0.97251016 0.7030461  0.81611044]
2771,cuda:0,PubMed,poisoning,gcn,minmax,availability,0.1,outputs,2,datasets,[0.90475067 0.82935607 0.8365255  0.82470018 0.83057076],[0.90242806 0.82615447 0.82977843 0.82380754 0.82678223]
2772,cuda:0,PubMed,poisoning,gca,dice,availability,0.05,outputs,4,datasets,[0.91692838 0.84444696 0.84444696 0.84444696 0.84444696],[0.91762453 0.84643984 0.84880579 0.84480828 0.84680235]
2773,cuda:0,Cora,poisoning,gat,clga,integrity,0.2,outputs,4,datasets,[0.79907657 0.73415327 0.57615894 0.84232366 0.68426973],[0.83159303 0.7675522  0.63187855 0.8671875  0.73106474]
2774,cuda:0,Cora,poisoning,vgnae,viking,availability,0.05,outputs,2,datasets,[0.92398248 0.75383228 0.95311093 0.68149581 0.79473685],[0.92011658 0.74729242 0.95487362 0.6747449  0.79073243]
2775,cuda:0,Cora,poisoning,vgnae,metattack,availability,0.15,outputs,8,datasets,[0.87000983 0.71042869 0.8862325  0.65568771 0.75372481],[0.87914487 0.72561983 0.90247935 0.66666667 0.76685394]
2776,cuda:0,Cora,poisoning,gcn,nodeembeddingattack,integrity,0.15,outputs,4,datasets,[0.88667566 0.80865657 0.81267738 0.80619425 0.80942279],[0.89602007 0.81761003 0.83606559 0.77440345 0.80405402]
2777,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,integrity,0.15,outputs,8,datasets,[0.74615435 0.70680124 0.48973608 0.86545742 0.6255132 ],[0.75476914 0.74931675 0.53676063 0.8502627  0.65808201]
2778,cuda:0,PubMed,poisoning,gca,random,integrity,0.2,outputs,1,datasets,[0.91916726 0.84068346 0.80194002 0.86929941 0.83426225],[0.92268898 0.84578067 0.8111462  0.87151515 0.84024781]
2779,cuda:0,CiteSeer,poisoning,gca,dice,availability,0.15,outputs,4,datasets,[0.86392576 0.78590858 0.68879217 0.85482782 0.76288038],[0.85933716 0.78766376 0.69868994 0.84993362 0.76692629]
2780,cuda:0,PubMed,poisoning,gcn,viking,integrity,0.2,outputs,2,datasets,[0.90851509 0.83191401 0.83792013 0.82797438 0.83291751],[0.91340846 0.83679909 0.8513847  0.79994845 0.82486558]
2781,cuda:0,PubMed,poisoning,vgnae,nodeembeddingattack,availability,0.15,outputs,3,datasets,[0.97111502 0.79312633 0.98872083 0.71070202 0.82697004],[0.97122754 0.7911468  0.99044335 0.70817121 0.82585359]
2782,cuda:0,PubMed,poisoning,gat,pgd,integrity,0.1,outputs,1,datasets,[0.92530525 0.85370672 0.86837357 0.84363359 0.85582483],[0.93406751 0.86435211 0.89171976 0.84455454 0.86749661]
2783,cuda:0,PubMed,poisoning,vgnae,nodeembeddingattack,availability,0.15,outputs,8,datasets,[0.97111502 0.79312633 0.98872083 0.71070202 0.82697004],[0.97122754 0.7911468  0.99044335 0.70817121 0.82585359]
2784,cuda:0,CiteSeer,poisoning,gat,pgd,integrity,0.15,outputs,5,datasets,[0.86817239 0.78183317 0.86388582 0.7421028  0.79837686],[0.88173568 0.79069769 0.87723213 0.74573058 0.80615383]
2785,cuda:0,Cora,poisoning,gat,random,integrity,0.05,outputs,5,datasets,[0.86837043 0.79824978 0.76726586 0.81795257 0.79179889],[0.88762787 0.80977231 0.7760911  0.83214647 0.80314189]
2786,cuda:0,Cora,poisoning,gca,dice,integrity,0.15,outputs,4,datasets,[0.87828228 0.79683065 0.72658467 0.84534949 0.78148055],[0.88650429 0.80673939 0.719917   0.85257983 0.78065234]
2787,cuda:0,CiteSeer,poisoning,deepwalk,random,integrity,0.15,outputs,9,datasets,[0.74620596 0.72804612 0.49835345 0.92182744 0.64695406],[0.75292114 0.74230772 0.52527475 0.92815536 0.67087722]
2788,cuda:0,CiteSeer,poisoning,gat,pgd,integrity,0.1,outputs,4,datasets,[0.88086637 0.5        1.         0.5        0.66666669],[0.87380626 0.49668142 1.         0.49668142 0.66371024]
2789,cuda:0,Cora,poisoning,gat,viking,availability,0.2,outputs,7,datasets,[0.773058   0.72296762 0.56985003 0.82138795 0.67287976],[0.78357654 0.72867298 0.58293837 0.82274246 0.6823855 ]
2790,cuda:0,Cora,poisoning,gat,nodeembeddingattack,availability,0.15,outputs,10,datasets,[0.88043135 0.80728585 0.82202446 0.79848731 0.810085  ],[0.88121562 0.80468756 0.8125     0.80000001 0.80620164]
2791,cuda:0,Cora,poisoning,gcn,clga,availability,0.2,outputs,1,datasets,[0.76778561 0.71504742 0.52764612 0.84396714 0.64933169],[0.77714784 0.72033232 0.52848101 0.85750961 0.65394026]
2792,cuda:0,CiteSeer,poisoning,node2vec,dice,availability,0.2,outputs,9,datasets,[0.70356665 0.70315903 0.47058824 0.8798371  0.61320084],[0.68905359 0.69008714 0.44880176 0.8673684  0.59152907]
2793,cuda:0,Cora,poisoning,gcn,aalp,integrity,0.05,outputs,1,datasets,[0.85021199 0.78642386 0.71996218 0.83033282 0.77121872],[0.88604899 0.82542694 0.78557873 0.85360825 0.81818187]
2794,cuda:0,PubMed,poisoning,vgnae,pgd,integrity,0.05,outputs,4,datasets,[0.96720192 0.78899134 0.98725468 0.70694181 0.82390869],[0.97165938 0.78853431 0.99004751 0.70539887 0.82382835]
2795,cuda:0,CiteSeer,poisoning,gat,aalp,integrity,0.2,outputs,7,datasets,[0.77670595 0.71361887 0.70911086 0.7157895  0.71243453],[0.87332623 0.79372936 0.87912089 0.75117373 0.8101266 ]
2796,cuda:0,PubMed,poisoning,node2vec,clga,integrity,0.05,outputs,3,datasets,[0.79719821 0.76401418 0.62970901 0.86097616 0.72740299],[0.80372397 0.7729122  0.64863032 0.86230248 0.74035794]
2797,cuda:0,CiteSeer,poisoning,gca,aalp,availability,0.15,outputs,7,datasets,[0.77675774 0.7122044  0.54983109 0.81425893 0.65641546],[0.78684068 0.7119289  0.55329949 0.81040895 0.65761685]
2798,cuda:0,Cora,poisoning,gat,pgd,integrity,0.05,outputs,6,datasets,[0.88320553 0.80392623 0.78240305 0.81759763 0.7996133 ],[0.90065396 0.83174455 0.82567048 0.8344627  0.83004338]
2799,cuda:0,Cora,poisoning,vgnae,aalp,integrity,0.05,outputs,4,datasets,[0.92748886 0.75236518 0.95175022 0.68041934 0.79353184],[0.9527327  0.76185958 0.97343451 0.684      0.80344557]
2800,cuda:0,Cora,poisoning,deepwalk,random,availability,0.1,outputs,4,datasets,[0.78737362 0.73192769 0.51032704 0.91653788 0.65561086],[0.79501189 0.74655169 0.5362069  0.92559522 0.6790393 ]
2801,cuda:0,Cora,poisoning,gcn,dice,availability,0.1,outputs,8,datasets,[0.84110431 0.77620393 0.71482533 0.81485468 0.76156944],[0.86949574 0.79971594 0.75757575 0.82730091 0.79090452]
2802,cuda:0,Cora,poisoning,deepwalk,minmax,integrity,0.15,outputs,5,datasets,[0.79491053 0.73722798 0.52790916 0.90805531 0.66766375],[0.84452534 0.78258711 0.59205019 0.92332792 0.72147864]
2803,cuda:0,CiteSeer,poisoning,vgnae,random,integrity,0.1,outputs,10,datasets,[0.95732064 0.76344676 0.9791438  0.68404908 0.80541761],[0.95551745 0.76813187 0.97582418 0.68944099 0.80800728]
2804,cuda:0,Cora,poisoning,node2vec,viking,availability,0.2,outputs,3,datasets,[0.75255266 0.70737964 0.47513813 0.88725132 0.61886406],[0.76904407 0.71563983 0.48815167 0.89565217 0.63190186]
2805,cuda:0,Cora,poisoning,deepwalk,nodeembeddingattack,integrity,0.15,outputs,4,datasets,[0.73256633 0.70955533 0.44654682 0.94211578 0.60590506],[0.82413378 0.78406703 0.5480094  0.94736844 0.6943621 ]
2806,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.2,outputs,7,datasets,[0.74842184 0.71432495 0.48408341 0.89725333 0.62887704],[0.75518657 0.72857147 0.50549453 0.91269839 0.65063655]
2807,cuda:0,PubMed,poisoning,node2vec,aalp,availability,0.05,outputs,3,datasets,[0.76965644 0.73502874 0.57126743 0.84949678 0.68313915],[0.76704709 0.7354359  0.57394874 0.84775037 0.68448418]
2808,cuda:0,CiteSeer,poisoning,gca,pgd,availability,0.1,outputs,6,datasets,[0.91991064 0.84781504 0.82215446 0.86663097 0.84380704],[0.92260278 0.84775972 0.81873727 0.8691892  0.84320921]
2809,cuda:0,Cora,poisoning,gcn,aalp,availability,0.15,outputs,9,datasets,[0.73997907 0.68262929 0.48361254 0.80338776 0.60377359],[0.71601969 0.6618076  0.44606414 0.7846154  0.56877327]
2810,cuda:0,PubMed,poisoning,node2vec,random,availability,0.15,outputs,5,datasets,[0.76747189 0.72707212 0.54252082 0.85991913 0.66530341],[0.7579234  0.71679419 0.52481854 0.85191083 0.6495083 ]
2811,cuda:0,Cora,poisoning,deepwalk,aalp,integrity,0.05,outputs,6,datasets,[0.8183959  0.77317882 0.60643327 0.90986514 0.72778875],[0.86054931 0.78273243 0.62428844 0.91388887 0.74182642]
2812,cuda:0,Cora,poisoning,gat,nodeembeddingattack,integrity,0.2,outputs,9,datasets,[0.87754789 0.79943234 0.75023651 0.83210915 0.78905469],[0.90620038 0.83133841 0.79591835 0.80620158 0.801027  ]
2813,cuda:0,Cora,poisoning,gat,nodeembeddingattack,availability,0.05,outputs,8,datasets,[0.88775129 0.82519925 0.79183269 0.84845251 0.81916535],[0.89976136 0.83383232 0.80838323 0.851735   0.82949311]
2814,cuda:0,Cora,poisoning,deepwalk,clga,integrity,0.2,outputs,4,datasets,[0.8011446  0.72776729 0.49385053 0.92799997 0.64464343],[0.82528112 0.74762809 0.53320682 0.93355483 0.67874396]
2815,cuda:0,CiteSeer,poisoning,gcn,clga,integrity,0.15,outputs,3,datasets,[0.79488168 0.72639954 0.63885838 0.77445108 0.70015037],[0.79748441 0.73403078 0.65562916 0.7764706  0.71095151]
2816,cuda:0,PubMed,poisoning,deepwalk,aalp,integrity,0.1,outputs,10,datasets,[0.78081089 0.76796186 0.63004738 0.87002569 0.73084092],[0.84034354 0.77651173 0.64801443 0.87215304 0.74355984]
2817,cuda:0,CiteSeer,poisoning,vgnae,viking,integrity,0.2,outputs,1,datasets,[0.95022538 0.74506037 0.98024148 0.66666667 0.79360142],[0.94918247 0.73681319 0.98461539 0.65833946 0.7890797 ]
2818,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,availability,0.2,outputs,5,datasets,[0.71971912 0.7218793  0.49108368 0.91210192 0.63843071],[0.74460738 0.74244505 0.53296703 0.91725767 0.67419636]
2819,cuda:0,CiteSeer,poisoning,vgnae,viking,integrity,0.05,outputs,6,datasets,[0.96273199 0.766191   0.98682767 0.68469155 0.80845324],[0.9652071  0.76098901 0.99340659 0.67816954 0.80606331]
2820,cuda:0,Cora,poisoning,deepwalk,pgd,integrity,0.15,outputs,4,datasets,[0.83588171 0.77554399 0.62251657 0.89706886 0.73499024],[0.87605298 0.80776703 0.67395627 0.90884721 0.77397257]
2821,cuda:0,Cora,poisoning,node2vec,viking,availability,0.05,outputs,4,datasets,[0.82545466 0.77975655 0.62218213 0.90849245 0.73856032],[0.80568299 0.76669675 0.60108304 0.89878541 0.72038937]
2822,cuda:0,CiteSeer,poisoning,deepwalk,aalp,availability,0.05,outputs,2,datasets,[0.72947807 0.72083747 0.48753738 0.91401869 0.63589078],[0.742354   0.73250002 0.514      0.91296625 0.65770954]
2823,cuda:0,CiteSeer,poisoning,node2vec,dice,availability,0.1,outputs,2,datasets,[0.74205315 0.72836804 0.51697701 0.89563566 0.65555555],[0.7614974  0.74120885 0.54285717 0.89981782 0.67717618]
2824,cuda:0,PubMed,poisoning,node2vec,random,integrity,0.2,outputs,2,datasets,[0.79961105 0.74362731 0.55413944 0.89229929 0.68369049],[0.80161831 0.74351311 0.55708486 0.88828927 0.68473971]
2825,cuda:0,PubMed,poisoning,gcn,pgd,integrity,0.1,outputs,6,datasets,[0.92666951 0.85590619 0.8630724  0.85088402 0.85693491],[0.93540831 0.86418217 0.88034576 0.85185999 0.86586869]
2826,cuda:0,PubMed,poisoning,gat,minmax,availability,0.05,outputs,9,datasets,[0.91823232 0.84481829 0.84913188 0.84186894 0.84548479],[0.9161589  0.84291416 0.84641933 0.84052694 0.84346282]
2827,cuda:0,PubMed,poisoning,gcn,aalp,availability,0.05,outputs,4,datasets,[0.89142851 0.82326704 0.80311733 0.83684152 0.81963271],[0.88905964 0.82051283 0.80082053 0.83365363 0.81690735]
2828,cuda:0,PubMed,poisoning,gat,aalp,availability,0.2,outputs,3,datasets,[0.77136803 0.7139433  0.60140198 0.77608526 0.67766756],[0.77265294 0.71684122 0.61402094 0.77297628 0.68439013]
2829,cuda:0,PubMed,poisoning,deepwalk,dice,availability,0.05,outputs,4,datasets,[0.788115   0.75357622 0.59979725 0.86620575 0.70879507],[0.78885603 0.75952005 0.61266339 0.86744297 0.71812487]
2830,cuda:0,CiteSeer,poisoning,node2vec,metattack,integrity,0.05,outputs,8,datasets,[0.75444831 0.73737651 0.51920968 0.92112952 0.66409266],[0.79114841 0.77252752 0.58681321 0.93356645 0.72064781]
2831,cuda:0,CiteSeer,poisoning,gca,clga,integrity,0.1,outputs,9,datasets,[0.89763182 0.81339186 0.74094403 0.86649549 0.79881656],[0.90661286 0.82414556 0.75884956 0.87166452 0.81135422]
2832,cuda:0,CiteSeer,poisoning,node2vec,pgd,integrity,0.1,outputs,7,datasets,[0.78132316 0.76070255 0.6103183  0.87284142 0.71834618],[0.79024695 0.77101767 0.63028955 0.87345678 0.73221219]
2833,cuda:0,Cora,poisoning,node2vec,minmax,availability,0.15,outputs,7,datasets,[0.8193479  0.76896393 0.6068455  0.89801508 0.72426158],[0.80438615 0.75879627 0.58518517 0.89645392 0.70812327]
2834,cuda:0,Cora,poisoning,gcn,dice,availability,0.2,outputs,7,datasets,[0.77712711 0.71877939 0.61220658 0.77804297 0.68523389],[0.79146821 0.7368421  0.64849627 0.78767121 0.71134025]
2835,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,availability,0.1,outputs,4,datasets,[0.78040551 0.75451189 0.60182983 0.86639601 0.71027625],[0.77503758 0.75407368 0.59989971 0.86734325 0.70924723]
2836,cuda:0,Cora,poisoning,deepwalk,pgd,availability,0.2,outputs,7,datasets,[0.85474477 0.79797763 0.66867471 0.90191525 0.76797622],[0.84931926 0.80000001 0.67586207 0.89908254 0.77165347]
2837,cuda:0,Cora,poisoning,vgnae,minmax,integrity,0.1,outputs,6,datasets,[0.94078402 0.75354778 0.97161776 0.67654809 0.79766989],[0.95228296 0.75146484 0.97786719 0.66620973 0.79249898]
2838,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.05,outputs,4,datasets,[0.94800219 0.75307474 0.97824031 0.67449446 0.7984556 ],[0.95256541 0.75169082 0.97637796 0.66936572 0.79423539]
